OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B364221,Sample-Routine,Water,,2006-02-06,12:55:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9591000,Contra Costa PP Number 01,,,,,37.9788000000,-121.7019000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476113172,,,Magnesium,Dissolved,14,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-02-07,,,,,,,2015-10-06T06:10:27,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B381227,Sample-Routine,Water,,2006-06-05,12:40:00,PST,,,,,1,m,,,,,,12,Not Specified,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-475958887,,,Sodium,Dissolved,16,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-06-06,,,,,,,2015-10-06T04:47:50,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B405347,Sample-Routine,Water,,2006-12-05,13:00:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476037099,,,Magnesium,Dissolved,13,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-12-06,,,,,,,2015-10-06T05:36:06,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B375468,Sample-Routine,Water,,2006-05-01,09:50:00,PST,,,,,1,m,,,,,,12,Not Specified,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476120445,,,Magnesium,Dissolved,5,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-05-02,,,,,,,2015-10-06T06:13:51,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B364251,Sample-Routine,Water,,2006-02-06,13:35:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476442694,,,Potassium,Dissolved,2.3,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-02-07,,,,,,,2015-10-06T09:10:14,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B402951,Sample-Routine,Water,,2006-11-15,08:01:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476113799,,,Magnesium,Dissolved,10,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-11-16,,,,,,,2015-10-06T06:10:40,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B390096,Sample-Routine,Water,,2006-08-14,09:45:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476583504,,,Potassium,Dissolved,1.4,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-08-17,,,,,,,2015-10-06T10:13:34,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B388660,Sample-Routine,Water,,2006-08-02,12:15:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476064648,,,Calcium,Dissolved,12,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-08-07,,,,,,,2015-10-06T05:47:05,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B372054,Sample-Routine,Water,,2006-04-03,11:25:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9591000,Contra Costa PP Number 01,,,,,37.9788000000,-121.7019000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476403229,,,Potassium,Dissolved,1.8,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-04-05,,,,,,,2015-10-06T08:48:28,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B365133,Sample-Routine,Water,,2006-02-15,08:30:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476426267,,,Calcium,Dissolved,18,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-02-16,,,,,,,2015-10-06T08:59:51,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B373330,Sample-Routine,Water,,2006-04-17,13:15:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476145291,,,Calcium,Dissolved,12,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-04-19,,,,,,,2015-10-06T06:26:23,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B390082,Sample-Routine,Water,,2006-08-16,07:35:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-475957822,,,Sodium,Dissolved,23,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-08-17,,,,,,,2015-10-06T04:46:51,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B384168,Sample-Routine,Water,,2006-07-05,11:10:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-B9591000,Contra Costa PP Number 01,,,,,37.9788000000,-121.7019000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476172263,,,Potassium,Dissolved,1.2,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-07-06,,,,,,,2015-10-06T06:37:04,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B369264,Sample-Routine,Water,,2006-03-06,12:25:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9591000,Contra Costa PP Number 01,,,,,37.9788000000,-121.7019000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476391945,,,Calcium,Dissolved,14,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-03-07,,,,,,,2015-10-06T08:43:38,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B370529,Sample-Routine,Water,,2006-03-14,12:30:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476432888,,,Magnesium,Dissolved,7,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-03-20,,,,,,,2015-10-06T09:03:35,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B398938,Sample-Routine,Water,,2006-10-16,14:30:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476331866,,,Magnesium,Dissolved,8,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-10-19,,,,,,,2015-10-06T08:13:26,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B361259,Sample-Routine,Water,,2006-01-18,08:30:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476651534,,,Calcium,Dissolved,12,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-01-19,,,,,,,2015-10-06T10:38:24,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B386263,Sample-Routine,Water,,2006-07-17,10:40:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476005816,,,Potassium,Dissolved,1.2,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-07-25,,,,,,,2015-10-06T05:21:07,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B370286,Sample-Routine,Water,,2006-03-15,08:00:00,PST,,,,,1,m,,,,,,1001;1004;1130,MWQI;SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476669498,,,Sodium,Dissolved,23,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-03-20,,,,,,,2015-10-06T10:46:34,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B402326,Sample-Routine,Water,,2006-11-07,11:05:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476420113,,,Sodium,Dissolved,1270,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-11-14,,,,,,,2015-10-06T08:56:11,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B386249,Sample-Routine,Water,,2006-07-19,07:50:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476526187,,,Calcium,Dissolved,12,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-07-25,,,,,,,2015-10-06T09:55:09,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B398924,Sample-Routine,Water,,2006-10-18,09:25:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476331860,,,Sodium,Dissolved,24,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-10-19,,,,,,,2015-10-06T08:13:26,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B390082,Sample-Routine,Water,,2006-08-16,07:35:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-475957821,,,Calcium,Dissolved,13,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-08-17,,,,,,,2015-10-06T04:46:51,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B365147,Sample-Routine,Water,,2006-02-14,14:35:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476668233,,,Sodium,Dissolved,34,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-02-16,,,,,,,2015-10-06T10:45:58,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B370529,Sample-Routine,Water,,2006-03-14,12:30:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476432887,,,Sodium,Dissolved,28,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-03-20,,,,,,,2015-10-06T09:03:35,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B384198,Sample-Routine,Water,,2006-07-05,12:10:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476094766,,,Magnesium,Dissolved,4,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-07-06,,,,,,,2015-10-06T05:59:20,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B395666,Sample-Routine,Water,,2006-09-18,14:05:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476488148,,,Magnesium,Dissolved,9,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-09-21,,,,,,,2015-10-06T09:37:23,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B381182,Sample-Routine,Water,,2006-06-05,09:50:00,PST,,,,,1,m,,,,,,12,Not Specified,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476201535,,,Potassium,Dissolved,1,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-06-06,,,,,,,2015-10-06T06:47:37,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B386249,Sample-Routine,Water,,2006-07-19,07:50:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476526188,,,Magnesium,Dissolved,6,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-07-25,,,,,,,2015-10-06T09:55:09,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B382556,Sample-Routine,Water,,2006-06-19,10:00:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476271195,,,Potassium,Dissolved,1,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-06-23,,,,,,,2015-10-06T07:34:17,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B381197,Sample-Routine,Water,,2006-06-05,12:00:00,PST,,,,,1,m,,,,,,12,Not Specified,,CALWR_WQX-B9591000,Contra Costa PP Number 01,,,,,37.9788000000,-121.7019000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476101780,,,Calcium,Dissolved,10,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-06-06,,,,,,,2015-10-06T06:04:37,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B402951,Sample-Routine,Water,,2006-11-15,08:01:00,PST,,,,,1,m,,,,,,1004;1130,SWP Data;South Bay,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,18,CALWR_WQX,Unpecified,,Pump/Submersible,STORET-476113798,,,Calcium,Dissolved,15,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-11-16,,,,,,,2015-10-06T06:10:40,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B405332,Sample-Routine,Water,,2006-12-05,12:00:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-B9591000,Contra Costa PP Number 01,,,,,37.9788000000,-121.7019000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476445541,,,Sodium,Dissolved,59,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-12-06,,,,,,,2015-10-06T09:11:40,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B401539,Sample-Routine,Water,,2006-11-07,11:05:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476269021,,,Magnesium,Dissolved,160,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-11-08,,,,,,,2015-10-06T07:32:34,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B405332,Sample-Routine,Water,,2006-12-05,12:00:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-B9591000,Contra Costa PP Number 01,,,,,37.9788000000,-121.7019000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476445540,,,Magnesium,Dissolved,13,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-12-06,,,,,,,2015-10-06T09:11:40,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B393401,Sample-Routine,Water,,2006-09-06,10:25:00,PST,,,,,1,m,,,,,,1001;12,MWQI;Not Specified,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476533293,,,Sodium,Dissolved,291,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-09-11,,,,,,,2015-10-06T09:58:13,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B372054,Sample-Routine,Water,,2006-04-03,11:25:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9591000,Contra Costa PP Number 01,,,,,37.9788000000,-121.7019000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476403232,,,Sodium,Dissolved,44,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-04-05,,,,,,,2015-10-06T08:48:28,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B375513,Sample-Routine,Water,,2006-05-01,11:40:00,PST,,,,,1,m,,,,,,12,Not Specified,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476659061,,,Magnesium,Dissolved,4,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-05-02,,,,,,,2015-10-06T10:41:15,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL06B375468,Sample-Routine,Water,,2006-05-01,09:50:00,PST,,,,,1,m,,,,,,12,Not Specified,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476120441,,,Sodium,Dissolved,10,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2006-05-02,,,,,,,2015-10-06T06:13:51,STORET
