OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
CEDEN,California State Water Resources Control Board,CEDEN--2146086372,Sample-Routine,Water,,2001-11-12,11:39:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832760542,,,Calcium,Dissolved,26,mg/L,,Final,,Actual,,,,,,,,,,1; 2001129491,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:10:01,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146086372,Sample-Routine,Water,,2001-11-12,11:39:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832760531,,,Sodium,Dissolved,43,mg/L,,Final,,Actual,,,,,,,,,,1; 2001129491,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:10:01,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146073326,Sample-Routine,Water,,2001-05-01,11:00:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833251840,,,Sodium,Dissolved,29,mg/L,,Final,,Actual,,,,,,,,,,1; 200105052-01,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T01:17:45,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146086372,Sample-Routine,Water,,2001-11-12,11:39:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832760545,,,Magnesium,Dissolved,14,mg/L,,Final,,Actual,,,,,,,,,,1; 2001129491,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:10:01,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146095877,Sample-Routine,Water,,2001-06-27,10:40:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833414602,,,Sodium,Dissolved,40,mg/L,,Final,,Actual,,,,,,,,,,1; 2001073081,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T01:41:28,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146098899,Sample-Routine,Water,,2001-08-29,11:30:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833655195,,,Calcium,Dissolved,47,mg/L,,Final,,Actual,,,,,,,,,,1; 2001098931,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:12:14,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146098899,Sample-Routine,Water,,2001-08-29,11:30:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833655193,,,Sodium,Dissolved,250,mg/L,,Final,,Actual,,,,,,,,,,1; 2001098931,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:12:14,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146073326,Sample-Routine,Water,,2001-05-01,11:00:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833251835,,,Calcium,Dissolved,25,mg/L,,Final,,Actual,,,,,,,,,,1; 200105052-01,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T01:17:45,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146095877,Sample-Routine,Water,,2001-06-27,10:40:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833414598,,,Calcium,Dissolved,29,mg/L,,Final,,Actual,,,,,,,,,,1; 2001073081,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T01:41:28,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146085825,Sample-Routine,Water,,2001-06-05,10:45:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832881628,,,Magnesium,Dissolved,12,mg/L,,Final,,Actual,,,,,,,,,,1; 2001064591,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:27:57,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146109223,Sample-Routine,Water,,2001-09-17,12:21:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833241866,,,Calcium,Dissolved,44,mg/L,,Final,,Actual,,,,,,,,,,1; 2001106411,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T01:16:23,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146081003,Sample-Routine,Water,,2001-12-19,10:41:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833145538,,,Calcium,Dissolved,18,mg/L,,Final,,Actual,,,,,,,,,,1; 2001143951,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:59:55,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146076504,Sample-Routine,Water,,2002-01-21,14:34:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832637475,,,Calcium,Dissolved,19,mg/L,,Final,,Actual,,,,,,,,,,1; 20020073710,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-07T23:49:43,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146102794,Sample-Routine,Water,,2002-05-13,15:22:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832675603,,,Sodium,Dissolved,29,mg/L,,Final,,Actual,,,,,,,,,,1; 20020497310,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-07T23:54:42,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146099348,Sample-Routine,Water,,2002-03-18,15:36:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832970614,,,Calcium,Dissolved,40,mg/L,,Final,,Actual,,,,,,,,,,1; 20020278510,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:39:22,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146099349,Sample-Routine,Water,,2002-04-15,15:10:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832732771,,,Magnesium,Dissolved,10,mg/L,,Final,,Actual,,,,,,,,,,1; 20020390510,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:04:40,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146072483,Sample-Routine,Water,,2002-11-12,14:35:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833628112,,,Calcium,Dissolved,33,mg/L,,Final,,Actual,,,,,,,,,,1; 2002115299,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:09:02,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146099348,Sample-Routine,Water,,2002-03-18,15:36:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832970612,,,Magnesium,Dissolved,11,mg/L,,Final,,Actual,,,,,,,,,,1; 20020278510,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:39:22,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146071274,Sample-Routine,Water,,2002-12-11,13:16:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832783791,,,Magnesium,Dissolved,16,mg/L,,Final,,Actual,,,,,,,,,,1; 2002125479,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:14:09,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146076504,Sample-Routine,Water,,2002-01-21,14:34:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832637486,,,Magnesium,Dissolved,9.3,mg/L,,Final,,Actual,,,,,,,,,,1; 20020073710,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-07T23:49:43,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146102794,Sample-Routine,Water,,2002-05-13,15:22:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832675599,,,Magnesium,Dissolved,12,mg/L,,Final,,Actual,,,,,,,,,,1; 20020497310,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-07T23:54:42,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146109875,Sample-Routine,Water,,2002-02-25,13:34:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832749404,,,Calcium,Dissolved,20,mg/L,,Final,,Actual,,,,,,,,,,1; 2002019838,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:08:08,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146114721,Sample-Routine,Water,,2002-06-17,14:32:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833328032,,,Magnesium,Dissolved,12,mg/L,,Final,,Actual,,,,,,,,,,1; 304GAZ_2002_6_17,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T01:28:58,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146114721,Sample-Routine,Water,,2002-06-17,14:32:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833328027,,,Sodium,Dissolved,31,mg/L,,Final,,Actual,,,,,,,,,,1; 304GAZ_2002_6_17,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T01:28:58,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146114915,Sample-Routine,Water,,2002-10-09,14:12:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833694614,,,Calcium,Dissolved,28,mg/L,,Final,,Actual,,,,,,,,,,1; 20021025911,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:16:49,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146099349,Sample-Routine,Water,,2002-04-15,15:10:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832732776,,,Sodium,Dissolved,27,mg/L,,Final,,Actual,,,,,,,,,,1; 20020390510,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:04:40,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146109875,Sample-Routine,Water,,2002-02-25,13:34:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832749409,,,Sodium,Dissolved,24,mg/L,,Final,,Actual,,,,,,,,,,1; 2002019838,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:08:08,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146114915,Sample-Routine,Water,,2002-10-09,14:12:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833694615,,,Magnesium,Dissolved,13,mg/L,,Final,,Actual,,,,,,,,,,1; 20021025911,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:16:49,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146102794,Sample-Routine,Water,,2002-05-13,15:22:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832675604,,,Calcium,Dissolved,26,mg/L,,Final,,Actual,,,,,,,,,,1; 20020497310,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-07T23:54:42,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146114721,Sample-Routine,Water,,2002-06-17,14:32:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833328020,,,Calcium,Dissolved,28,mg/L,,Final,,Actual,,,,,,,,,,1; 304GAZ_2002_6_17,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T01:28:58,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146099348,Sample-Routine,Water,,2002-03-18,15:36:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832970622,,,Sodium,Dissolved,36,mg/L,,Final,,Actual,,,,,,,,,,1; 20020278510,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:39:22,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146109875,Sample-Routine,Water,,2002-02-25,13:34:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832749407,,,Magnesium,Dissolved,9.3,mg/L,,Final,,Actual,,,,,,,,,,1; 2002019838,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:08:08,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146072483,Sample-Routine,Water,,2002-11-12,14:35:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833628114,,,Magnesium,Dissolved,18,mg/L,,Final,,Actual,,,,,,,,,,1; 2002115299,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:09:02,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146071274,Sample-Routine,Water,,2002-12-11,13:16:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832783786,,,Calcium,Dissolved,35,mg/L,,Final,,Actual,,,,,,,,,,1; 2002125479,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:14:09,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146099349,Sample-Routine,Water,,2002-04-15,15:10:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832732772,,,Calcium,Dissolved,23,mg/L,,Final,,Actual,,,,,,,,,,1; 20020390510,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T00:04:40,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146076504,Sample-Routine,Water,,2002-01-21,14:34:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-832637479,,,Sodium,Dissolved,24,mg/L,,Final,,Actual,,,,,,,,,,1; 20020073710,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-07T23:49:43,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146084447,Sample-Routine,Water,,2003-03-11,14:12:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833632541,,,Calcium,Dissolved,27,mg/L,,Final,,Actual,,,,,,,,,,1; 2003023418,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:09:33,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146111329,Sample-Routine,Water,,2003-02-10,14:01:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833588624,,,Magnesium,Dissolved,12,mg/L,,Final,,Actual,,,,,,,,,,1; 2003013619,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:04:13,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146084447,Sample-Routine,Water,,2003-03-11,14:12:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833632537,,,Magnesium,Dissolved,12,mg/L,,Final,,Actual,,,,,,,,,,1; 2003023418,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:09:33,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146111329,Sample-Routine,Water,,2003-02-10,14:01:00,PST,,,,Surface,,,,,,,,RWB3_CC,CCAMP Coastal Confluences,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-833588626,,,Calcium,Dissolved,27,mg/L,,Final,,Actual,,,,,,,,,,1; 2003013619,,0.1,m,,,,,,,24,CEDEN,EPA 6010A,,,BCL,1950-01-01,,,,,,,2020-04-08T02:04:13,STORET
