OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-CA,USGS California Water Science Center,nwisca.01.98400783,Sample-Routine,Water,Surface Water,1984-08-28,10:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153555,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200737,,,Potassium,Dissolved,1.20,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400764,Sample-Routine,Water,Surface Water,1984-06-13,11:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200267,,,Calcium,Dissolved,38.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400764,Sample-Routine,Water,Surface Water,1984-06-13,11:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200268,,,Magnesium,Dissolved,26.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400764,Sample-Routine,Water,Surface Water,1984-06-13,11:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200269,,,Sodium,Dissolved,11.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400764,Sample-Routine,Water,Surface Water,1984-06-13,11:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200271,,,"Sodium, percent total cations",,11,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400764,Sample-Routine,Water,Surface Water,1984-06-13,11:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200272,,,Potassium,Dissolved,0.90,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400812,Sample-Routine,Water,Surface Water,1984-07-10,12:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201068,,,Calcium,Dissolved,45.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400812,Sample-Routine,Water,Surface Water,1984-07-10,12:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201069,,,Magnesium,Dissolved,30.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400812,Sample-Routine,Water,Surface Water,1984-07-10,12:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201070,,,Sodium,Dissolved,16.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400812,Sample-Routine,Water,Surface Water,1984-07-10,12:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201072,,,"Sodium, percent total cations",,13,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400812,Sample-Routine,Water,Surface Water,1984-07-10,12:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201073,,,Potassium,Dissolved,1.20,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400915,Sample-Routine,Water,Surface Water,1984-02-29,09:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169970,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202711,,,Calcium,Dissolved,42.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400915,Sample-Routine,Water,Surface Water,1984-02-29,09:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169970,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202712,,,Magnesium,Dissolved,20.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400915,Sample-Routine,Water,Surface Water,1984-02-29,09:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169970,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202713,,,Sodium,Dissolved,21.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400915,Sample-Routine,Water,Surface Water,1984-02-29,09:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169970,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202715,,,"Sodium, percent total cations",,19,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400915,Sample-Routine,Water,Surface Water,1984-02-29,09:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169970,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202716,,,Potassium,Dissolved,1.50,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400747,Sample-Routine,Water,Surface Water,1984-06-13,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28199899,,,Calcium,Dissolved,37.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400747,Sample-Routine,Water,Surface Water,1984-06-13,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28199900,,,Magnesium,Dissolved,24.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400747,Sample-Routine,Water,Surface Water,1984-06-13,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28199901,,,Sodium,Dissolved,10.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400747,Sample-Routine,Water,Surface Water,1984-06-13,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28199903,,,"Sodium, percent total cations",,10,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400747,Sample-Routine,Water,Surface Water,1984-06-13,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28199904,,,Potassium,Dissolved,0.90,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400839,Sample-Routine,Water,Surface Water,1984-03-21,17:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167970,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201661,,,Calcium,Dissolved,53.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400839,Sample-Routine,Water,Surface Water,1984-03-21,17:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167970,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201662,,,Magnesium,Dissolved,19.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400839,Sample-Routine,Water,Surface Water,1984-03-21,17:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167970,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201663,,,Sodium,Dissolved,21.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400839,Sample-Routine,Water,Surface Water,1984-03-21,17:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167970,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201665,,,"Sodium, percent total cations",,18,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400839,Sample-Routine,Water,Surface Water,1984-03-21,17:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167970,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201666,,,Potassium,Dissolved,1.60,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400870,Sample-Routine,Water,Surface Water,1984-06-12,08:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202273,,,Calcium,Dissolved,41.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400870,Sample-Routine,Water,Surface Water,1984-06-12,08:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202274,,,Magnesium,Dissolved,15.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400870,Sample-Routine,Water,Surface Water,1984-06-12,08:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202275,,,Sodium,Dissolved,14.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400870,Sample-Routine,Water,Surface Water,1984-06-12,08:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202277,,,"Sodium, percent total cations",,16,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400870,Sample-Routine,Water,Surface Water,1984-06-12,08:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202278,,,Potassium,Dissolved,1.50,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400765,Sample-Routine,Water,Surface Water,1984-07-11,13:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200316,,,Calcium,Dissolved,40.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400765,Sample-Routine,Water,Surface Water,1984-07-11,13:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200317,,,Magnesium,Dissolved,29.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400765,Sample-Routine,Water,Surface Water,1984-07-11,13:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200318,,,Sodium,Dissolved,11.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400765,Sample-Routine,Water,Surface Water,1984-07-11,13:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200320,,,"Sodium, percent total cations",,10,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400765,Sample-Routine,Water,Surface Water,1984-07-11,13:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153530,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28200321,,,Potassium,Dissolved,0.70,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400871,Sample-Routine,Water,Surface Water,1984-07-10,08:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202325,,,Calcium,Dissolved,41.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400871,Sample-Routine,Water,Surface Water,1984-07-10,08:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202326,,,Magnesium,Dissolved,15.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400871,Sample-Routine,Water,Surface Water,1984-07-10,08:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202327,,,Sodium,Dissolved,13.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400871,Sample-Routine,Water,Surface Water,1984-07-10,08:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202329,,,"Sodium, percent total cations",,15,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400871,Sample-Routine,Water,Surface Water,1984-07-10,08:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168660,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28202330,,,Potassium,Dissolved,1.60,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98402321,Sample-Routine,Water,Surface Water,1984-03-22,13:45:00,PST,,,,,20,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371157121591201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28236260,,,Calcium,Dissolved,36.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98402321,Sample-Routine,Water,Surface Water,1984-03-22,13:45:00,PST,,,,,20,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371157121591201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28236261,,,Magnesium,Dissolved,13.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98402321,Sample-Routine,Water,Surface Water,1984-03-22,13:45:00,PST,,,,,20,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371157121591201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28236262,,,Sodium,Dissolved,12.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98402321,Sample-Routine,Water,Surface Water,1984-03-22,13:45:00,PST,,,,,20,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371157121591201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28236264,,,"Sodium, percent total cations",,15,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98402321,Sample-Routine,Water,Surface Water,1984-03-22,13:45:00,PST,,,,,20,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371157121591201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28236265,,,Potassium,Dissolved,1.50,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400854,Sample-Routine,Water,Surface Water,1984-08-27,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201976,,,Calcium,Dissolved,43.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400854,Sample-Routine,Water,Surface Water,1984-08-27,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201977,,,Magnesium,Dissolved,15.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400854,Sample-Routine,Water,Surface Water,1984-08-27,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201978,,,Sodium,Dissolved,14.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400854,Sample-Routine,Water,Surface Water,1984-08-27,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201980,,,"Sodium, percent total cations",,15,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400854,Sample-Routine,Water,Surface Water,1984-08-27,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28201981,,,Potassium,Dissolved,1.70,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400900,Sample-Routine,Water,Surface Water,1984-03-17,13:10:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169000,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-77092738,,,Calcium,Dissolved,28.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400900,Sample-Routine,Water,Surface Water,1984-03-17,13:10:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169000,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-77092739,,,Magnesium,Dissolved,18.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400900,Sample-Routine,Water,Surface Water,1984-03-17,13:10:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169000,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-77092740,,,Sodium,Dissolved,17.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98400900,Sample-Routine,Water,Surface Water,1984-03-17,13:10:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169000,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-77092742,,,"Sodium, percent total cations",,20,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
